,technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity
5006,T1070.005,True,network share connection removal,defense-evasion,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation
5007,T1070.005,True,network share connection removal,defense-evasion,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation
5008,T1070.005,True,network share connection removal,defense-evasion,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation
5009,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution
5010,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution
5011,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution
5012,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution
5013,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution
5014,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution
5015,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution
5016,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution
5017,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution
5018,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0020,Process deleted File,process,deleted,file,23,file delete archived.,windows,FileDelete,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|23|file delete archived.,windows|file|file deletion
5019,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0020,Process deleted File,process,deleted,file,23,file delete archived.,linux,FileDelete,,,sysmon,,linux|sysmon|23|file delete archived.,linux|file|file deletion
5020,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0020,Process deleted File,process,deleted,file,26,file delete logged.,windows,FileDeleteDetected,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|26|file delete logged.,windows|file|file deletion
5021,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0020,Process deleted File,process,deleted,file,4660,an object was deleted.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4660|an object was deleted.,windows|file|file deletion
5022,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0020,Process deleted File,process,deleted,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file deletion
5023,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0020,Process deleted File,process,deleted,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileDeleted""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file deletion
5024,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0144,User deleted File,user,deleted,file,23,file delete archived.,windows,FileDelete,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|23|file delete archived.,windows|file|file deletion
5025,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0144,User deleted File,user,deleted,file,23,file delete archived.,linux,FileDelete,,,sysmon,,linux|sysmon|23|file delete archived.,linux|file|file deletion
5026,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0144,User deleted File,user,deleted,file,26,file delete logged.,windows,FileDeleteDetected,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|26|file delete logged.,windows|file|file deletion
5027,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0144,User deleted File,user,deleted,file,4660,an object was deleted.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4660|an object was deleted.,windows|file|file deletion
5028,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0144,User deleted File,user,deleted,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file deletion
5029,T1070.004,True,file deletion,defense-evasion,"Linux, macOS, Windows",file,file deletion,REL-2022-0144,User deleted File,user,deleted,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileDeleted""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file deletion
5030,T1070.003,True,clear command history,defense-evasion,"Linux, macOS, Windows, Network",user account,user account authentication,REL-2022-0001,User attempted to authenticate from Port,user,attempted to authenticate from,port,4624,an account was successfully logged on.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4624|an account was successfully logged on.,windows|user account|user account authentication
5031,T1070.003,True,clear command history,defense-evasion,"Linux, macOS, Windows, Network",user account,user account authentication,REL-2022-0001,User attempted to authenticate from Port,user,attempted to authenticate from,port,4625,an account failed to log on.,windows,Logon/Logoff,Account Lockout,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4625|an account failed to log on.,windows|user account|user account authentication
5032,T1070.003,True,clear command history,defense-evasion,"Linux, macOS, Windows, Network",user account,user account authentication,REL-2022-0001,User attempted to authenticate from Port,user,attempted to authenticate from,port,4648,a logon was attempted using explicit credentials.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4648|a logon was attempted using explicit credentials.,windows|user account|user account authentication
