technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionToAppBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0079,Process attempted connection from Ip,process,attempted connection from,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0079,Process attempted connection from Ip,process,attempted connection from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0028,Device blocked connection from Port,device,blocked connection from,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0028,Device blocked connection from Port,device,blocked connection from,port,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0091,Process attempted to listen on Port,process,attempted to listen on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0103,Process bound to Port,process,bound to,port,5158,the windows filtering platform has permitted a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5158|the windows filtering platform has permitted a bind to a local port.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0103,Process bound to Port,process,bound to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ListeningConnectionCreated""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0115,Device permitted listener on Port,device,permitted listener on,port,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0159,Device blocked listener on Port,device,blocked listener on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallOutboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0137,Device blocked connection to Port,device,blocked connection to,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0137,Device blocked connection to Port,device,blocked connection to,port,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallOutboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0128,Device blocked listener on Process,device,blocked listener on,process,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0164,Device permitted listener on Process,device,permitted listener on,process,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0135,User connected to Port,user,connected to,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0135,User connected to Port,user,connected to,port,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0135,User connected to Port,user,connected to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0010,Device blocked port bind on Port,device,blocked port bind on,port,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0141,Process connected to Host,process,connected to,host,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0141,Process connected to Host,process,connected to,host,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0141,Process connected to Host,process,connected to,host,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0124,Device blocked port bind on Ip,device,blocked port bind on,ip,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0160,Device blocked connection from Ip,device,blocked connection from,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0160,Device blocked connection from Ip,device,blocked connection from,ip,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0138,User connected from Device,user,connected from,device,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0138,User connected from Device,user,connected from,device,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0138,User connected from Device,user,connected from,device,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0161,User connected from Ip,user,connected from,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0161,User connected from Ip,user,connected from,ip,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0161,User connected from Ip,user,connected from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",network traffic,network connection creation,REL-2022-0183,Process attempted to bind on Port,process,attempted to bind on,port,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0043,User created File,user,created,file,11,filecreate.,linux,FileCreate,,,sysmon,,linux|sysmon|11|filecreate.,linux|file|file creation,50,0.2414,"Evidence score 0.24: this telemetry is shared with 49 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0043,User created File,user,created,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileCreated""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file creation,103,0.1384,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0043,User created File,user,created,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file creation,130,0.1051,"Evidence score 0.11: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0181,Process created File,process,created,file,11,filecreate,windows,FileCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|11|filecreate,windows|file|file creation,72,0.1896,"Evidence score 0.19: this telemetry is shared with 71 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0181,Process created File,process,created,file,11,filecreate,linux,FileCreate,,,sysmon,,linux|sysmon|11|filecreate,linux|file|file creation,50,0.2414,"Evidence score 0.24: this telemetry is shared with 49 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0181,Process created File,process,created,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileCreated""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file creation,103,0.1384,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",file,file creation,REL-2022-0181,Process created File,process,created,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file creation,130,0.1051,"Evidence score 0.11: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1189,,drive-by compromise,initial-access,"Windows, Linux, macOS, SaaS",process,process creation,REL-2022-0146,User created Process,user,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0123,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
